,cust_id,acc_id,acc_balance
11711,70948,10000003782,-272.35
11712,92204,10000001860,-196.59
11713,88455,10000022117,-98.04
11714,97716,10000001807,-153.59
11715,26861,10000012817,-169.22
11716,14443,10000023842,-431.94
11717,80138,10000023296,-281.0
11718,64993,10000018943,-16.65
11719,21795,10000005041,-470.62
11720,90985,10000018659,-385.21
11721,28603,10000008951,-24.53
11722,57888,10000006367,-218.35
11723,28991,10000006189,-95.94
11724,76127,10000018668,-494.96
11725,85783,10000023120,-400.67
11726,42644,10000000134,-361.22
11727,24042,10000010719,-193.77
11728,56902,10000010480,-485.18
11729,81461,10000003972,-223.68
11730,19814,10000008961,-159.21
11731,75767,10000018350,-196.08
11732,73064,10000010726,-133.93
11733,23733,10000009137,-247.35
11734,41328,10000000535,-365.64
11735,26523,10000003830,-348.96
11736,76900,10000021071,-28.74
11737,55763,10000008763,-218.52
11738,26986,10000007523,1.88
11739,74537,10000019174,-17.06
11740,39014,10000008473,-190.94
11741,83385,10000019012,-123.32
11742,66873,10000016517,-252.53
11743,21590,10000011054,-407.91
11744,11345,10000017432,-89.1
11745,41152,10000015586,-56.76
11746,31865,10000022996,-483.69
11747,90842,10000001115,-227.22
11748,80810,10000000165,-423.28
11749,29682,10000009211,-267.1
11750,74148,10000017175,-481.96
11751,93258,10000011223,-47.99
11752,29324,10000021570,-441.18
11753,57026,10000021087,-460.33
11754,34541,10000020870,-30.14
11755,62852,10000012577,-117.37
11756,30957,10000007233,-425.98
11757,59064,10000007775,-265.29
11758,66312,10000021464,-116.62
11759,48322,10000013741,-65.02
11760,77492,10000004211,-208.99
11761,68437,10000019533,-90.33
11762,57033,10000003780,-401.96
11763,25822,10000017031,-426.87
11764,76203,10000008490,-256.48
11765,27595,10000016886,-256.79
11766,72599,10000021334,-448.08
11767,27445,10000015071,-159.5
11768,51129,10000024428,-93.55
11769,14610,10000004148,-217.73
11770,36044,10000006806,-274.15
11771,57242,10000011355,-50.39
11772,91559,10000013947,-4.54
11773,87244,10000002748,-46.71
11774,25353,10000018462,-81.05
11775,42521,10000004823,-238.24
11776,81414,10000012134,-384.86
11777,90515,10000006444,-190.41
11778,62934,10000010185,-489.68
11779,38842,10000001017,-164.83
11780,83154,10000004400,-473.31
11781,96265,10000015417,-70.4
11782,84957,10000013261,-179.5
11783,26247,10000002116,-199.67
11784,85634,10000021450,-308.21
11785,99847,10000011725,-493.43
11786,37298,10000021762,-101.99
11787,36499,10000018270,-200.9
11788,55966,10000009456,-50.93
11789,60260,10000022374,-41.5
11790,53873,10000024049,-56.2
11791,51427,10000017347,-61.57
11792,39079,10000016980,-120.53
11793,81847,10000022140,-415.26
11794,68098,10000017445,-286.34
11795,79809,10000015296,-279.02
11796,63888,10000006494,-206.55
11797,84800,10000021329,-322.99
11798,74111,10000003313,-230.85
11799,31396,10000007814,-452.23
11800,43639,10000016400,-365.56
11801,47825,10000019024,-384.46
11802,13257,10000013334,-289.47
11803,42628,10000008787,-380.1
11804,46169,10000008505,-164.22
11805,64585,10000017876,-418.26
11806,45453,10000019072,-453.96
11807,91966,10000021201,-344.31
11808,24960,10000003944,-330.3
11809,86533,10000011396,-165.09
11810,44937,10000003643,-156.47
11811,22387,10000004548,-291.33
11812,65168,10000009380,-102.08
11813,14908,10000006667,-369.8
11814,83214,10000002691,-195.73
11815,79380,10000021529,-206.65
11816,93300,10000020259,-377.24
11817,58863,10000009486,-231.37
11818,66093,10000002913,-121.16
11819,63458,10000011667,-5.54
11820,78021,10000017762,-364.51
11821,11416,10000005123,-488.21
11822,12120,10000010139,-120.92
11823,62440,10000023689,-449.83
11824,79100,10000014304,-471.84
11825,59775,10000005745,-220.09
11826,71711,10000008514,-189.42
11827,45874,10000019466,-211.08
11828,13289,10000014485,-418.94
11829,19800,10000023823,-92.0
11830,55472,10000015027,-328.41
11831,82592,10000003658,-244.61
11832,64893,10000013200,-189.61
11833,31185,10000007199,-85.25
11834,20046,10000016559,-393.64
11835,23957,10000005499,-394.95
11836,72216,10000016299,-409.59
11837,50219,10000014995,-460.08
11838,32878,10000011365,-19.41
11839,36886,10000017726,-443.56
11840,90203,10000008387,-347.36
11841,85632,10000008985,-365.45
11842,50404,10000018353,-469.5
11843,72450,10000000548,-282.0
11844,43802,10000008931,-93.57
11845,16408,10000021569,-468.82
11846,52087,10000000668,-383.03
11847,47900,10000008085,-240.32
11848,76203,10000008491,-499.58
11849,38684,10000006924,-371.38
11850,54244,10000002352,-166.28
11851,33813,10000023921,-294.05
11852,64389,10000016871,-99.46
11853,87607,10000011041,-37.77
11854,75046,10000020915,-233.67
11855,70121,10000006878,-37.19
11856,51367,10000003690,-352.36
11857,36422,10000007040,-400.84
11858,21706,10000007796,-183.4
11859,92706,10000010531,-366.99
11860,35790,10000021977,-116.48
11861,45132,10000001325,-9.89
11862,91889,10000012855,-323.69
11863,52651,10000005655,-293.75
11864,22904,10000001222,-72.46
11865,97232,10000016991,-186.14
11866,85978,10000024382,-171.59
11867,84078,10000023167,-311.29
11868,43388,10000007556,-498.13
11869,43802,10000008933,-460.12
11870,54218,10000021973,-241.31
11871,96242,10000021955,-157.64
11872,62290,10000010176,-316.48
11873,37879,10000011644,-291.47
11874,70791,10000020590,-18.26
11875,40890,10000005967,-47.07
11876,81597,10000016361,-160.13
11877,23669,10000012549,-446.12
11878,41355,10000015742,-323.91
11879,24620,10000013115,-19.71
11880,68045,10000002418,-143.67
11881,78688,10000020276,-248.87
11882,28489,10000010581,-414.04
11883,74588,10000006258,-84.83
11884,91911,10000021730,-135.41
11885,96145,10000009775,-97.94
11886,45532,10000012437,-466.26
11887,52863,10000005533,-433.86
11888,62415,10000013942,-286.92
11889,80081,10000001931,-216.56
11890,27985,10000014302,-303.43
11891,53440,10000013084,-91.75
11892,17699,10000010605,-239.94
11893,14913,10000014576,-42.71
11894,51741,10000004743,-127.89
11895,65810,10000001445,-444.32
11896,16968,10000005754,6.87
11897,93115,10000003075,-415.93
11898,80063,10000011572,-293.2
11899,29743,10000005690,-300.52
11900,21470,10000003823,-269.63
11901,45870,10000000057,-47.28
11902,24714,10000010002,-157.2
11903,99574,10000018641,-349.89
11904,40043,10000013475,-245.14
11905,66577,10000021454,-207.54
11906,54986,10000007356,-24.11
11907,94261,10000000299,-161.62
11908,40775,10000015057,-127.2
11909,80167,10000010594,-221.01
11910,15296,10000010821,-142.55
11911,17642,10000015017,-222.88
11912,22989,10000003327,-457.96
11913,91715,10000024104,-228.54
11914,24389,10000022139,-463.97
11915,10345,10000006900,-476.89
11916,80797,10000006321,-341.74
11917,72717,10000021103,-435.83
11918,18386,10000013476,-397.3
11919,68208,10000000009,-298.79
11920,95856,10000017418,-229.26
11921,17778,10000010231,-147.97
11922,35640,10000004804,-490.02
11923,10634,10000003389,-294.16
11924,52399,10000018075,-382.77
11925,81299,10000007752,-98.92
11926,52438,10000005948,-378.72
11927,60352,10000015194,-120.6
11928,94465,10000021946,-468.71
11929,42282,10000019377,-457.26
11930,56225,10000016600,-252.56
11931,43177,10000015551,-406.23
11932,74731,10000013584,-492.55
11933,58612,10000006976,-89.96
11934,26240,10000005510,-20.82
11935,95210,10000002332,-98.54
11936,48027,10000001669,-69.6
11937,42099,10000014196,-18.06
11938,31678,10000001820,-214.83
11939,44427,10000014009,-361.92
11940,13405,10000004893,-88.3
11941,34917,10000015341,-469.99
11942,18287,10000004985,-413.15
11943,30522,10000018484,-230.91
11944,15339,10000022806,-368.44
11945,78418,10000007696,-162.34
11946,19855,10000017800,-310.44
11947,99234,10000021851,-93.68
11948,84256,10000000105,-454.38
11949,35020,10000007641,-92.47
11950,12247,10000002888,-7.08
11951,91690,10000019690,-65.68
11952,72441,10000017353,-429.98
11953,72541,10000021190,-318.7
11954,22290,10000002742,-233.11
11955,72609,10000015799,-112.59
11956,41590,10000013516,-67.89
11957,17485,10000015465,-295.75
11958,61221,10000008300,-226.36
11959,74750,10000006920,-379.71
11960,78719,10000022393,-302.87
11961,70892,10000013899,-92.26
11962,37816,10000006908,-410.59
11963,96609,10000024569,-44.33
11964,81785,10000001348,-163.38
11965,34755,10000012638,-76.94
11966,46648,10000008893,-335.45
11967,87137,10000019903,-8.74
11968,11570,10000003343,-392.36
11969,86315,10000023976,-447.39
11970,74413,10000020681,-237.52
11971,96465,10000003187,-158.06
11972,64861,10000005836,-104.6
11973,37046,10000006414,6.93
11974,76763,10000003348,-37.27
11975,83891,10000005945,-452.06
11976,40255,10000024513,-2.67
11977,30904,10000015826,-238.19
11978,18758,10000016891,-323.86
11979,33259,10000016061,-245.37
11980,75640,10000002617,-469.7
11981,23834,10000006382,-161.76
11982,35386,10000024300,-315.16
11983,83162,10000012867,-266.48
11984,45989,10000011636,-424.74
11985,74622,10000003037,-116.6
11986,53215,10000018543,-358.44
11987,85298,10000023149,-103.32
11988,29564,10000013448,-109.86
11989,45401,10000023406,-453.66
11990,65277,10000020607,-484.13
11991,88386,10000019583,-184.07
11992,30967,10000018060,-110.01
11993,16664,10000011817,-391.54
11994,66204,10000023967,-321.12
11995,43127,10000019130,-412.64
11996,69328,10000002157,-75.38
11997,81760,10000010656,-125.97
11998,55907,10000023959,-372.26
11999,69304,10000004798,-348.73
12000,29478,10000002943,-72.09
12001,61685,10000010902,-116.37
12002,73840,10000011722,-298.99
12003,89392,10000020636,-14.74
12004,34517,10000016046,-340.42
12005,40255,10000024514,-206.02
12006,40607,10000003306,-447.05
12007,54394,10000017847,-246.34
12008,55567,10000006348,-232.25
12009,42143,10000008606,-6.46
12010,28587,10000023371,-320.84
12011,40453,10000004956,-135.8
12012,24620,10000013113,-342.48
12013,95884,10000007600,-248.3
12014,99113,10000014697,-169.82
12015,12353,10000021779,-391.96
12016,19989,10000000004,-272.74
12017,54489,10000003368,-457.61
12018,89199,10000014845,6.83
12019,28991,10000006190,-231.84
12020,78569,10000000616,-237.31
12021,87194,10000003377,-161.34
12022,96041,10000011385,-186.37
12023,86514,10000003200,-482.16
12024,28548,10000017380,-260.0
12025,66851,10000011608,-182.22
12026,77046,10000016115,-94.95
12027,90594,10000016301,-215.41
12028,63951,10000007206,-82.2
12029,75005,10000007539,-290.08
12030,44393,10000009591,-110.27
12031,15353,10000003454,-335.03
12032,55477,10000010608,-365.83
12033,59273,10000007312,-477.52
12034,71188,10000019192,-161.42
12035,54115,10000020292,-210.84
12036,99951,10000000874,-46.16
12037,65524,10000023817,-381.02
12038,86156,10000006240,-410.05
12039,11847,10000002741,-229.32
12040,52824,10000001990,-318.51
12041,97380,10000006066,-227.91
12042,53624,10000003955,-223.33
12043,68527,10000003755,-382.09
12044,49364,10000009283,-446.18
12045,55873,10000014216,-265.83
12046,54166,10000021618,-97.46
12047,57877,10000000519,-53.95
12048,25563,10000001743,-115.71
12049,93368,10000002014,-49.64
12050,17072,10000023109,-139.38
12051,51398,10000010347,-422.61
12052,14791,10000004588,-442.93
12053,91360,10000014292,-285.02
12054,45625,10000005329,-29.84
12055,76607,10000013504,-208.16
12056,43835,10000019999,-261.91
12057,90548,10000020825,-31.33
12058,91249,10000011990,-206.36
12059,44838,10000012336,-366.56
12060,10245,10000006961,-308.3
12061,42096,10000014582,-76.95
12062,41147,10000004780,-24.5
12063,63777,10000020366,-36.57
12064,61455,10000002655,-93.39
12065,55477,10000010609,-187.82
12066,13436,10000002605,-47.02
12067,48429,10000018608,-291.5
12068,18665,10000019330,-230.81
12069,87896,10000014113,-411.14
12070,57324,10000012808,-129.54
12071,55455,10000018252,-13.07
12072,67771,10000001067,-422.77
12073,70607,10000012512,-170.98
12074,49887,10000007316,-185.73
12075,33206,10000013946,-233.94
12076,56802,10000006253,-290.29
12077,21529,10000023008,-407.09
12078,13732,10000006207,-444.5
12079,97365,10000009045,-160.87
12080,40950,10000021655,-247.57
12081,42800,10000012507,-212.32
12082,66909,10000014248,-96.36
12083,76607,10000013503,4.75
12084,26217,10000015609,-390.31
12085,85840,10000001630,-28.27
12086,41355,10000015743,-207.38
12087,33858,10000014851,-37.73
12088,73088,10000005138,-276.42
12089,74056,10000018175,-494.25
12090,83316,10000001256,-78.36
12091,60267,10000020496,-401.81
12092,17018,10000002031,-69.3
12093,89850,10000015582,-368.06
12094,61766,10000014033,-411.43
12095,92807,10000021208,-409.28
12096,19634,10000020304,-347.16
12097,89029,10000016438,-71.46
12098,62396,10000021425,-193.27
12099,87268,10000020508,-26.24
12100,73053,10000010522,-241.72
12101,39049,10000011681,-89.42
12102,95805,10000022243,-363.68
12103,87614,10000019926,-211.39
12104,55376,10000003738,-422.61
12105,43083,10000001871,-105.41
12106,20516,10000013271,-353.06
12107,62691,10000024666,-185.66
12108,79883,10000020057,-13.28
12109,63301,10000015602,-305.35
12110,11071,10000023973,-369.88
12111,89394,10000020043,-7.49
12112,88129,10000022847,-380.68
12113,78325,10000020986,1.89
12114,75738,10000018357,-161.56
12115,39785,10000024627,-7.56
12116,75727,10000002228,-150.95
12117,66357,10000013024,-107.05
12118,38474,10000001665,-469.18
12119,56365,10000000619,-441.19
12120,86889,10000008765,-257.64
12121,86792,10000022083,-406.17
12122,91492,10000023322,-109.65
12123,48378,10000012352,-20.11
12124,26090,10000023971,3.11
12125,32652,10000020581,-139.98
12126,29743,10000005689,-381.77
12127,80786,10000002744,-322.3
12128,21163,10000020064,-185.24
12129,85911,10000012290,-279.8
12130,69058,10000015385,-67.72
12131,78346,10000021253,-391.85
12132,72780,10000017622,-485.4
12133,28747,10000004596,-382.97
12134,25169,10000006360,-263.54
12135,52461,10000004747,-233.32
12136,63744,10000008501,-175.67
12137,37735,10000013784,-104.0
12138,93426,10000015839,-297.6
12139,86573,10000006977,-303.82
12140,45570,10000012137,-182.94
12141,48714,10000021246,-483.74
12142,42077,10000002470,-94.91
12143,76075,10000023449,-134.61
12144,18096,10000010938,-97.24
12145,53910,10000008967,-62.54
12146,91686,10000020448,-31.36
12147,78789,10000023191,-256.43
12148,24117,10000001645,-483.98
12149,19709,10000006721,-277.82
12150,22627,10000022334,-488.67
12151,67473,10000013463,-2.49
12152,22524,10000014689,-77.21
12153,82982,10000013221,-251.97
12154,48122,10000003603,-108.6
12155,30595,10000019095,-417.81
12156,86162,10000018159,-281.92
12157,44292,10000004220,-114.39
12158,92390,10000008103,-143.73
12159,15858,10000004715,-154.57
12160,42416,10000006723,-216.28
12161,16080,10000021649,-224.84
12162,53612,10000010953,-95.53
12163,47390,10000000736,-191.31
12164,79146,10000011063,-472.0
12165,73326,10000008408,-344.2
12166,21365,10000010237,-290.9
12167,59820,10000002853,-438.99
12168,76050,10000018834,-205.34
12169,38082,10000019280,-335.56
12170,68806,10000016146,-59.27
12171,85093,10000024080,-237.8
12172,63042,10000018679,-369.85
12173,45684,10000000378,-32.35
12174,22049,10000023401,-131.17
12175,93951,10000022926,-389.42
12176,31828,10000001713,-385.12
12177,89907,10000006793,-169.44
12178,60353,10000016042,-229.29
12179,27605,10000001117,-268.09
12180,68049,10000018054,-283.81
12181,46015,10000023699,-165.5
12182,40719,10000017181,-301.43
12183,47295,10000014898,-477.04
12184,21484,10000018541,-12.88
12185,89093,10000005156,-330.67
12186,62206,10000008011,-13.69
12187,21471,10000001270,-18.59
12188,67086,10000006140,-262.64
12189,84554,10000024705,-408.91
12190,77136,10000014694,-363.63
12191,45293,10000009136,-46.77
12192,81581,10000003125,-328.05
12193,52044,10000001824,-268.02
12194,69631,10000018368,-388.25
12195,17705,10000012679,-457.92
12196,52919,10000022069,-335.69
12197,77888,10000009957,-316.01
12198,51294,10000015396,-94.88
12199,28884,10000009665,-34.9
12200,19253,10000000943,-298.76
12201,42137,10000015207,-394.84
12202,64576,10000001400,-42.06
12203,41842,10000001486,-121.35
12204,54401,10000020347,-199.27
12205,46269,10000018846,-63.38
12206,93165,10000018033,-334.45
12207,73908,10000016636,-129.4
12208,65560,10000018747,-48.09
12209,30660,10000011126,-91.94
12210,96625,10000007055,-368.16
12211,75432,10000015761,-129.96
12212,77128,10000022423,-399.49
12213,63892,10000012730,-77.9
12214,60294,10000002904,-186.81
12215,99488,10000019967,-293.59
12216,63855,10000009024,-417.29
12217,56137,10000005376,-285.99
12218,92874,10000023350,0.92
12219,33335,10000004468,-159.76
12220,10289,10000007339,-25.85
12221,72828,10000009041,-406.99
12222,33401,10000011543,-211.07
12223,30075,10000022874,-435.83
12224,48778,10000010904,-281.46
12225,95319,10000010344,9.85
12226,95016,10000017717,-224.36
12227,80623,10000021810,-150.95
12228,41132,10000015275,-310.61
12229,14887,10000002459,-229.54
12230,44292,10000004221,-176.35
12231,41426,10000019408,-224.02
12232,78426,10000016773,-44.07
12233,64729,10000017314,-291.55
12234,58409,10000017591,-14.14
12235,14996,10000006427,-111.34
12236,57172,10000024601,-86.7
12237,71693,10000006932,-467.84
12238,46394,10000011075,-51.59
12239,45887,10000011698,-8.6
12240,36091,10000002708,-60.99
12241,84298,10000021507,-82.82
12242,79016,10000020267,-33.5
12243,83512,10000023210,-166.7
12244,93448,10000006543,-497.13
12245,78010,10000002446,5.26
12246,88063,10000000758,-332.73
12247,31848,10000017084,-10.08
12248,73616,10000015621,-388.49
12249,21013,10000005591,-253.29
12250,93733,10000004344,-100.87
12251,33834,10000021660,-346.98
12252,69233,10000014616,-207.32
12253,88456,10000013601,-341.12
12254,85213,10000017341,-134.17
12255,20936,10000018759,-200.92
12256,92603,10000018157,-285.36
12257,48075,10000011473,-98.16
12258,90694,10000006824,-161.27
12259,80709,10000001611,-452.95
12260,18562,10000024587,-214.69
12261,79222,10000001171,-390.36
12262,96255,10000018521,-163.79
12263,52782,10000012748,-202.19
12264,68233,10000018958,-28.86
12265,67092,10000021176,-13.86
12266,13798,10000018686,-168.03
12267,64185,10000022829,-497.78
12268,12264,10000018048,-284.91
12269,87796,10000023744,-272.13
12270,33755,10000018651,-106.17
12271,47208,10000009566,-425.64
12272,90053,10000000107,-39.45
12273,80831,10000007781,-442.2
12274,73366,10000020080,-301.23
12275,60585,10000009421,-386.25
12276,61814,10000009409,-25.26
12277,42733,10000001195,-497.61
12278,95211,10000004458,-357.9
12279,76839,10000024746,-418.7
12280,18540,10000024075,-31.18
12281,96596,10000002244,-484.88
12282,13394,10000022883,-115.51
12283,54955,10000016817,-128.02
12284,21486,10000020271,-472.51
12285,83999,10000009117,-123.6
12286,12076,10000020251,-411.21
12287,49861,10000000430,-391.95
12288,37536,10000010325,-37.28
12289,12146,10000016794,-290.02
12290,12640,10000013002,-135.56
12291,12075,10000002498,-268.51
12292,25154,10000005889,-72.03
12293,73651,10000000186,-174.23
12294,56483,10000008978,-65.54
12295,87046,10000014498,-189.08
12296,99872,10000023171,-82.24
12297,66384,10000000653,-166.13
12298,39848,10000000984,-284.94
12299,75396,10000018183,-145.43
12300,14638,10000021951,-246.51
12301,46321,10000006460,-248.15
12302,33276,10000003273,-96.72
12303,33813,10000023920,-360.9
12304,67827,10000010352,-3.97
12305,84884,10000006059,-234.56
12306,18253,10000011315,-326.39
12307,48934,10000007168,-60.66
12308,14913,10000014575,-356.63
12309,42907,10000018858,-318.58
12310,70106,10000007122,-143.24
12311,15219,10000012410,-387.01
12312,57381,10000015361,-292.9
12313,22837,10000000046,-363.06
12314,18094,10000018881,-477.77
12315,34085,10000008469,-328.26
12316,17514,10000013057,-267.85
12317,45001,10000000567,-348.12
12318,80199,10000023080,-319.6
12319,84613,10000008125,-213.22
12320,21909,10000006152,-7.25
12321,96907,10000000926,-5.51
12322,54188,10000006168,-492.46
12323,39151,10000017699,-219.63
12324,79445,10000017584,-30.2
12325,24857,10000021381,-236.19
12326,30967,10000018061,-360.65
12327,87581,10000017684,-313.98
12328,88036,10000003175,-81.42
12329,72773,10000015997,-85.45
12330,65816,10000007565,-472.86
12331,96057,10000022850,-389.69
12332,85323,10000007208,-466.71
12333,74048,10000006682,-184.91
12334,50776,10000011727,-71.83
12335,11626,10000010856,-93.81
12336,86668,10000009243,-77.42
12337,11330,10000000333,-20.48
12338,72854,10000008537,-224.26
12339,97932,10000007975,-304.92
12340,17144,10000008691,-180.64
12341,54667,10000018474,-439.29
12342,85156,10000022167,-405.38
12343,86183,10000022448,-192.65
12344,20611,10000013270,-28.16
12345,56802,10000006252,-365.45
12346,68375,10000018383,-211.75
12347,80069,10000003743,-79.58
12348,25794,10000018894,-175.16
12349,21500,10000004561,-444.17
12350,17982,10000018299,-395.75
12351,18833,10000014189,-264.09
12352,18770,10000000037,-41.98
12353,17129,10000008019,-81.49
12354,26553,10000022890,-153.89
12355,39290,10000019911,-222.73
12356,77927,10000019707,-388.24
12357,58823,10000020561,-266.6
12358,72773,10000015996,-419.5
12359,13141,10000013107,-287.22
12360,41387,10000024185,-61.97
12361,57130,10000010170,-333.6
12362,87283,10000007879,-8.76
12363,26370,10000005934,-247.03
12364,51624,10000013782,-35.3
12365,60500,10000015248,-8.94
12366,78474,10000015373,-109.18
12367,97371,10000018900,7.55
12368,19941,10000001867,-249.79
12369,16812,10000010699,-64.25
12370,25971,10000014669,-139.16
12371,71195,10000019436,7.59
12372,89224,10000018384,-487.03
12373,66708,10000023750,-459.8
12374,84558,10000012882,-76.26
12375,47900,10000008086,-481.19
12376,14522,10000005584,-471.55
12377,13096,10000003957,-228.21
12378,88617,10000024221,-296.26
12379,10347,10000001007,-109.99
12380,14656,10000016739,-351.35
12381,78999,10000021375,-377.38
12382,92891,10000013208,-18.89
12383,85117,10000010398,-337.3
12384,41317,10000024312,-43.15
12385,61455,10000002658,-68.74
12386,39785,10000024628,-261.23
12387,94615,10000001839,-223.65
12388,73691,10000002775,-52.2
12389,58490,10000016192,-413.53
12390,96245,10000021326,-485.69
12391,71030,10000012611,-169.11
12392,11461,10000008211,-201.39
12393,22677,10000020742,-173.68
12394,76608,10000010680,-331.02
12395,44316,10000019563,-55.9
12396,86361,10000020457,-182.79
12397,62024,10000006523,-480.2
12398,72668,10000006890,-84.26
12399,76232,10000005543,-185.8
12400,42019,10000019338,-363.16
12401,60251,10000010366,-134.42
12402,62973,10000020491,-364.03
12403,72381,10000007284,-466.38
12404,90405,10000002078,-32.85
12405,38924,10000006210,-345.85
12406,44837,10000002987,-30.44
12407,57514,10000015471,-276.07
12408,97147,10000007163,-369.76
12409,32495,10000016941,-336.4
12410,43840,10000001564,-60.25
12411,89328,10000003482,-302.74
12412,76117,10000017679,-140.06
12413,53985,10000018782,-492.44
12414,55208,10000019007,-294.95
12415,38672,10000002068,-206.34
12416,48106,10000024249,-385.87
12417,95959,10000021541,-355.88
12418,26985,10000001425,-332.07
12419,99610,10000002037,-95.72
12420,68409,10000001982,-240.76
12421,30315,10000006582,-21.82
12422,37065,10000014058,-388.92
12423,69513,10000024421,-181.11
12424,13530,10000008865,-398.92
12425,35721,10000019285,-95.59
12426,46415,10000017196,-69.32
12427,40855,10000024443,-280.91
12428,74143,10000024564,-99.02
12429,83448,10000015548,-25.59
12430,78182,10000011952,-423.6
12431,91573,10000023536,-98.7
12432,43898,10000024207,-245.38
12433,48083,10000017281,-305.64
12434,58764,10000003249,-427.48
12435,13538,10000006004,-271.37
12436,67072,10000000765,5.24
12437,46223,10000023427,-113.3
12438,51863,10000004467,-271.17
12439,15295,10000018192,-71.22
12440,15599,10000012569,-438.1
12441,81461,10000003969,-357.69
12442,77172,10000022749,-444.96
12443,58142,10000007272,-69.22
12444,19575,10000015138,-263.31
12445,60536,10000010491,-100.22
12446,25405,10000014956,-449.51
12447,25492,10000015922,-115.08
12448,68250,10000014928,-88.13
12449,47492,10000008429,-89.78
12450,48339,10000009727,2.88
12451,43915,10000021206,-71.66
12452,33599,10000020720,-200.4
12453,12231,10000006426,-183.98
12454,58623,10000022042,-367.89
12455,77942,10000013566,-196.85
12456,28916,10000003471,-268.37
12457,26018,10000004390,-134.74
12458,68654,10000014333,-23.66
12459,36086,10000017066,-427.17
12460,12186,10000022497,-233.3
12461,54931,10000004229,-174.48
12462,14670,10000020368,-268.04
12463,50819,10000010305,-189.44
12464,42739,10000019803,-252.28
12465,54166,10000021619,-222.95
12466,46481,10000022016,-73.96
12467,73087,10000001359,-227.12
12468,77171,10000021787,-309.92
12469,64786,10000000460,-367.83
12470,36172,10000008987,-189.95
12471,24156,10000019233,-129.88
12472,18086,10000005139,-139.66
12473,41057,10000024394,-246.7
12474,85525,10000019607,8.46
12475,90245,10000006864,-300.31
12476,11678,10000004665,-236.38
12477,50562,10000023489,-381.26
12478,61057,10000017046,-281.17
12479,59678,10000023636,-287.73
12480,97554,10000015686,-488.08
12481,12141,10000008619,-315.8
12482,91882,10000022588,-456.03
12483,48931,10000008818,-169.93
12484,70982,10000005270,-382.63
12485,69894,10000023337,-425.21
12486,50423,10000010114,-194.02
12487,72533,10000024178,-334.15
12488,38398,10000003292,-300.63
12489,79746,10000020658,-462.69
12490,60469,10000000974,-121.55
12491,24782,10000009594,-287.97
12492,30550,10000007922,-328.19
12493,56409,10000009826,-382.89
12494,35859,10000022156,-387.76
12495,92870,10000002879,-192.73
12496,17732,10000000023,-455.19
12497,73364,10000015493,-402.06
12498,59692,10000021967,-310.22
12499,47526,10000020310,-295.17
12500,14812,10000007306,-286.85
12501,70720,10000001658,-497.19
12502,21391,10000006927,-287.52
12503,83969,10000007286,-193.71
12504,85399,10000016340,-87.67
12505,89356,10000008924,-248.33
12506,63944,10000017516,-338.55
12507,34871,10000013991,-388.19
12508,77753,10000009330,-366.26
12509,50709,10000012987,8.35
12510,57004,10000013497,-372.78
12511,64300,10000005916,-89.65
12512,88583,10000016199,-62.44
12513,61769,10000002409,-241.82
12514,85909,10000000094,-365.86
12515,47335,10000023457,-405.23
12516,80709,10000001612,-126.74
12517,79280,10000012204,-97.56
12518,80367,10000012536,-226.1
12519,50709,10000012985,-371.46
12520,98234,10000022281,-325.09
12521,64748,10000007772,-107.89
12522,71799,10000015661,-220.9
12523,57747,10000002982,-141.81
12524,94663,10000017918,-230.9
12525,69878,10000014683,-198.32
12526,97647,10000001414,-2.51
12527,42972,10000009166,-175.69
12528,38083,10000021324,-479.35
12529,42933,10000004927,-48.81
12530,87366,10000021396,-367.7
12531,84669,10000003141,-466.47
12532,32254,10000010046,-429.91
12533,27096,10000022237,-222.66
12534,11641,10000016666,2.95
12535,98490,10000008478,-315.2
12536,24261,10000014181,-368.91
12537,61546,10000001571,-438.84
12538,76738,10000004552,-2.94
12539,89135,10000005984,-362.66
12540,26165,10000010725,-274.44
12541,13204,10000006816,-218.28
12542,13989,10000010012,-20.42
12543,97138,10000003133,-174.07
12544,10836,10000018142,-62.56
12545,40797,10000009389,-58.19
12546,82797,10000009662,-433.28
12547,89704,10000005806,-294.23
12548,39008,10000000810,-379.85
12549,62533,10000006856,-88.48
12550,17477,10000023739,-156.89
12551,15336,10000009523,-241.63
12552,43897,10000022522,-50.71
12553,12939,10000021910,-316.65
12554,16678,10000013390,-114.42
12555,90889,10000007335,-483.83
12556,58584,10000017537,-439.78
12557,50917,10000019483,-277.43
12558,58408,10000003855,-36.04
12559,12873,10000003879,-253.54
12560,47636,10000014387,-353.81
12561,44914,10000019127,-382.02
12562,40606,10000016917,-205.15
12563,83763,10000014147,-443.59
12564,40007,10000016495,-303.96
12565,89356,10000008923,-9.35
12566,23983,10000019005,-79.82
12567,89484,10000022559,-152.72
12568,38863,10000013778,-440.25
12569,69196,10000000263,-0.19
12570,66545,10000011099,-283.68
12571,69178,10000022382,-489.91
12572,11443,10000001651,-58.89
12573,11097,10000022379,-112.37
12574,81113,10000021471,-428.32
12575,50769,10000023547,-287.44
12576,66356,10000016730,-314.33
12577,40914,10000000021,-211.39
12578,84011,10000015792,-192.2
12579,64871,10000007214,-472.44
12580,57108,10000003988,-347.3
12581,42945,10000010406,6.14
12582,34113,10000010454,-119.02
12583,16571,10000007520,-330.78
12584,73364,10000015492,-471.05
12585,49459,10000019463,-441.15
